ImageId,Label
7798,1
7799,1
7800,0
7801,9
7802,0
7803,3
7804,8
7805,0
7806,0
7807,6
7808,0
7809,0
7810,9
7811,0
7812,0
7813,1
7814,6
7815,0
7816,1
7817,0
7818,0
7819,0
7820,9
7821,0
7822,1
7823,1
7824,1
7825,1
7826,0
7827,1
7828,0
7829,9
7830,2
7831,0
7832,0
7833,0
7834,1
7835,9
7836,3
7837,9
7838,0
7839,9
7840,0
7841,9
7842,0
7843,1
7844,1
7845,1
7846,0
7847,0
7848,0
7849,5
7850,3
7851,0
7852,0
7853,8
7854,0
7855,9
7856,2
7857,0
7858,0
7859,0
7860,0
7861,8
7862,0
7863,0
7864,5
7865,0
7866,0
7867,1
7868,8
7869,9
7870,0
7871,0
7872,0
7873,0
7874,0
7875,0
7876,0
7877,0
7878,0
7879,1
7880,0
7881,0
7882,1
7883,9
7884,9
7885,0
7886,1
7887,0
7888,0
7889,0
7890,0
7891,0
7892,1
7893,2
7894,0
7895,1
7896,0
7897,0
7898,0
7899,1
7900,0
7901,9
7902,0
7903,1
7904,8
7905,0
7906,1
7907,2
7908,0
7909,0
7910,1
7911,0
7912,2
7913,8
7914,0
7915,3
7916,0
7917,0
7918,0
7919,0
7920,0
7921,1
7922,0
7923,0
7924,0
7925,0
7926,0
7927,0
7928,2
7929,0
7930,0
7931,0
7932,1
7933,0
7934,0
7935,6
7936,0
7937,4
7938,0
7939,1
7940,8
7941,0
7942,6
7943,9
7944,9
7945,0
7946,0
7947,2
7948,0
7949,0
7950,0
7951,1
7952,0
7953,0
7954,0
7955,2
7956,0
7957,0
7958,1
7959,4
7960,0
7961,2
7962,2
7963,0
7964,0
7965,1
7966,1
7967,9
7968,8
7969,9
7970,0
7971,0
7972,0
7973,8
7974,0
7975,0
7976,9
7977,0
7978,0
7979,0
7980,0
7981,0
7982,3
7983,0
7984,9
7985,4
7986,1
7987,0
7988,1
7989,2
7990,1
7991,1
7992,0
7993,0
7994,1
7995,2
7996,0
7997,0
7998,0
7999,2
8000,0
8001,0
8002,9
8003,0
8004,1
8005,3
8006,2
8007,1
8008,0
8009,0
8010,6
8011,1
8012,1
8013,1
8014,0
8015,2
8016,8
8017,1
8018,1
8019,9
8020,0
8021,0
8022,1
8023,8
8024,1
8025,0
8026,1
8027,0
8028,0
8029,0
8030,0
8031,0
8032,0
8033,1
8034,0
8035,0
8036,0
8037,0
8038,0
8039,1
8040,0
8041,0
8042,9
8043,1
8044,0
8045,9
8046,1
8047,0
8048,0
8049,1
8050,1
8051,0
8052,9
8053,0
8054,0
8055,0
8056,3
8057,1
8058,1
8059,4
8060,2
8061,1
8062,4
8063,0
8064,1
8065,1
8066,0
8067,0
8068,0
8069,1
8070,3
8071,3
8072,0
8073,4
8074,9
8075,0
8076,0
8077,8
8078,0
8079,9
8080,1
8081,1
8082,9
8083,1
8084,0
8085,0
8086,2
8087,0
8088,4
8089,0
8090,0
8091,0
8092,2
8093,0
8094,0
8095,8
8096,0
8097,1
8098,0
8099,0
8100,0
8101,0
8102,6
8103,0
8104,1
8105,9
8106,0
8107,0
8108,0
8109,0
8110,9
8111,0
8112,1
8113,3
8114,0
8115,0
8116,0
8117,0
8118,0
8119,0
8120,0
8121,9
8122,0
8123,2
8124,0
8125,3
8126,1
8127,0
8128,8
8129,0
8130,0
8131,1
8132,0
8133,3
8134,0
8135,0
8136,4
8137,2
8138,0
8139,0
8140,0
8141,0
8142,0
8143,2
8144,0
8145,1
8146,9
8147,0
8148,0
8149,0
8150,3
8151,8
8152,3
8153,0
8154,1
8155,1
8156,1
8157,9
8158,0
8159,1
8160,1
8161,0
8162,0
8163,2
8164,8
8165,0
8166,0
8167,2
8168,1
8169,0
8170,1
8171,8
8172,0
8173,1
8174,2
8175,0
8176,3
8177,0
8178,4
8179,1
8180,4
8181,0
8182,0
8183,3
8184,0
8185,4
8186,0
8187,4
8188,0
8189,0
8190,1
8191,7
8192,0
8193,0
8194,1
8195,3
8196,2
8197,1
8198,0
8199,0
8200,0
8201,0
8202,0
8203,1
8204,0
8205,0
8206,3
8207,0
8208,9
8209,3
8210,0
8211,1
8212,2
8213,0
8214,8
8215,1
8216,9
8217,1
8218,0
8219,7
8220,9
8221,0
8222,1
8223,2
8224,9
8225,9
8226,1
8227,4
8228,1
8229,6
8230,0
8231,0
8232,0
8233,9
8234,0
8235,1
8236,0
8237,0
8238,0
8239,0
8240,1
8241,1
8242,9
8243,3
8244,0
8245,0
8246,0
8247,0
8248,0
8249,2
8250,0
8251,2
8252,4
8253,0
8254,0
8255,0
8256,1
8257,0
8258,0
8259,0
8260,1
8261,6
8262,0
8263,2
8264,1
8265,0
8266,3
8267,0
8268,0
8269,8
8270,0
8271,0
8272,0
8273,0
8274,0
8275,1
8276,2
8277,3
8278,1
8279,0
8280,0
8281,3
8282,0
8283,2
8284,0
8285,1
8286,9
8287,0
8288,3
8289,9
8290,0
8291,0
8292,9
8293,8
8294,1
8295,0
8296,0
8297,0
8298,1
8299,1
8300,1
8301,0
8302,1
8303,0
8304,1
8305,0
8306,0
8307,2
8308,1
8309,1
8310,0
8311,0
8312,0
8313,4
8314,1
8315,9
8316,1
8317,1
8318,4
8319,1
8320,3
8321,8
8322,0
8323,3
8324,0
8325,0
8326,2
8327,0
8328,9
8329,8
8330,3
8331,0
8332,0
8333,1
8334,0
8335,2
8336,8
8337,0
8338,0
8339,1
8340,1
8341,0
8342,2
8343,1
8344,2
8345,1
8346,9
8347,0
8348,1
8349,9
8350,0
8351,0
8352,4
8353,0
8354,1
8355,0
8356,0
8357,9
8358,0
8359,0
8360,0
8361,1
8362,2
8363,0
8364,2
8365,0
8366,0
8367,1
8368,1
8369,0
8370,0
8371,5
8372,0
8373,0
8374,1
8375,0
8376,1
8377,1
8378,1
8379,1
8380,0
8381,0
8382,4
8383,2
8384,0
8385,0
8386,0
8387,0
8388,2
8389,1
8390,0
8391,0
8392,2
8393,0
8394,0
8395,0
8396,3
8397,9
8398,1
8399,0
8400,0
8401,1
8402,0
8403,3
8404,0
8405,0
8406,1
8407,0
8408,0
8409,9
8410,4
8411,4
8412,0
8413,0
8414,1
8415,8
8416,0
8417,0
8418,4
8419,1
8420,0
8421,2
8422,2
8423,0
8424,1
8425,1
8426,0
8427,1
8428,0
8429,3
8430,1
8431,1
8432,9
8433,9
8434,2
8435,0
8436,0
8437,0
8438,2
8439,0
8440,1
8441,8
8442,2
8443,0
8444,0
8445,0
8446,4
8447,4
8448,0
8449,0
8450,0
8451,0
8452,0
8453,0
8454,1
8455,0
8456,0
8457,9
8458,2
8459,9
8460,0
8461,3
8462,0
8463,0
8464,0
8465,0
8466,0
8467,2
8468,9
8469,2
8470,6
8471,0
8472,2
8473,7
8474,0
8475,1
8476,0
8477,0
8478,9
8479,9
8480,0
8481,0
8482,0
8483,0
8484,0
8485,1
8486,0
8487,4
8488,1
8489,0
8490,2
8491,0
8492,0
8493,1
8494,2
8495,0
8496,0
8497,1
8498,2
8499,9
8500,1
8501,1
8502,4
8503,4
8504,0
8505,9
8506,0
8507,2
8508,0
8509,4
8510,0
8511,1
8512,8
8513,0
8514,9
8515,0
8516,0
8517,1
8518,7
8519,0
8520,0
8521,1
8522,2
8523,1
8524,1
8525,9
8526,9
8527,1
8528,0
8529,1
8530,2
8531,0
8532,0
8533,0
8534,2
8535,1
8536,0
8537,1
8538,0
8539,8
8540,0
8541,1
8542,9
8543,5
8544,1
8545,0
8546,0
8547,1
8548,0
8549,0
8550,0
8551,1
8552,0
8553,9
8554,6
8555,0
8556,0
8557,1
8558,1
8559,0
8560,9
8561,4
8562,0
8563,0
8564,3
8565,4
8566,0
8567,0
8568,0
8569,3
8570,0
8571,6
8572,1
8573,0
8574,1
8575,3
8576,0
8577,0
8578,3
8579,1
8580,0
8581,1
8582,0
8583,1
8584,3
8585,9
8586,0
8587,2
8588,0
8589,0
8590,0
8591,9
8592,6
8593,0
8594,0
8595,2
8596,0
8597,0
8598,2
8599,0
8600,0
8601,9
8602,1
8603,0
8604,9
8605,1
8606,1
8607,6
8608,0
8609,0
8610,0
8611,0
8612,0
8613,0
8614,4
8615,0
8616,4
8617,0
8618,0
8619,3
8620,0
8621,1
8622,1
8623,0
8624,1
8625,4
8626,1
8627,0
8628,3
8629,9
8630,7
8631,0
8632,0
8633,1
8634,9
8635,0
8636,0
8637,0
8638,0
8639,4
8640,8
8641,3
8642,1
8643,0
8644,0
8645,0
8646,0
8647,0
8648,0
8649,1
8650,0
8651,0
8652,0
8653,0
8654,0
8655,1
8656,2
8657,0
8658,0
8659,9
8660,9
8661,0
8662,3
8663,1
8664,8
8665,0
8666,0
8667,2
8668,0
8669,1
8670,0
8671,0
8672,1
8673,0
8674,1
8675,0
8676,0
8677,8
8678,1
8679,0
8680,0
8681,0
8682,7
8683,0
8684,1
8685,7
8686,3
8687,0
8688,2
8689,0
8690,1
8691,0
8692,0
8693,9
8694,0
8695,9
8696,1
8697,0
8698,1
8699,0
8700,0
8701,4
8702,1
8703,9
8704,0
8705,0
8706,1
8707,0
8708,1
8709,1
8710,0
8711,1
8712,0
8713,1
8714,0
8715,0
8716,1
8717,0
8718,3
8719,0
8720,0
8721,1
8722,9
8723,0
8724,0
8725,1
8726,0
8727,2
8728,1
8729,0
8730,0
8731,7
8732,0
8733,3
8734,1
8735,1
8736,9
8737,9
8738,0
8739,4
8740,0
8741,2
8742,0
8743,0
8744,6
8745,0
8746,0
8747,0
8748,3
8749,4
8750,1
8751,0
8752,0
8753,0
8754,0
8755,0
8756,1
8757,0
8758,6
8759,8
8760,1
8761,2
8762,0
8763,3
8764,2
8765,3
8766,3
8767,0
8768,0
8769,2
8770,0
8771,0
8772,0
8773,8
8774,0
8775,9
8776,1
8777,1
8778,0
8779,5
8780,0
8781,1
8782,2
8783,3
8784,1
8785,0
8786,0
8787,0
8788,4
8789,0
8790,3
8791,1
8792,0
8793,0
8794,9
8795,0
8796,0
8797,0
8798,1
8799,0
8800,0
8801,7
8802,0
8803,0
8804,0
8805,0
8806,9
8807,3
8808,0
8809,0
8810,9
8811,8
8812,0
8813,0
8814,1
8815,0
8816,2
8817,8
8818,7
8819,9
8820,1
8821,2
8822,1
8823,6
8824,0
8825,0
8826,8
8827,1
8828,0
8829,0
8830,0
8831,0
8832,9
8833,0
8834,0
8835,0
8836,0
8837,1
8838,1
8839,0
8840,2
8841,0
8842,0
8843,0
8844,0
8845,0
8846,1
8847,0
8848,1
8849,2
8850,0
8851,6
8852,0
8853,3
8854,0
8855,1
8856,0
8857,0
8858,0
8859,0
8860,8
8861,1
8862,0
8863,1
8864,0
8865,0
8866,2
8867,0
8868,9
8869,0
8870,0
8871,2
8872,1
8873,2
8874,0
8875,0
8876,9
8877,2
8878,1
8879,3
8880,1
8881,8
8882,1
8883,6
8884,2
8885,0
8886,3
8887,9
8888,9
8889,0
8890,0
8891,0
8892,3
8893,1
8894,1
8895,7
8896,0
8897,0
8898,0
8899,1
8900,0
8901,9
8902,0
8903,1
8904,3
8905,9
8906,1
8907,1
8908,1
8909,8
8910,1
8911,0
8912,2
8913,6
8914,0
8915,1
8916,0
8917,2
8918,0
8919,0
8920,0
8921,3
8922,0
8923,0
8924,0
8925,0
8926,0
8927,0
8928,9
8929,0
8930,0
8931,1
8932,0
8933,1
8934,4
8935,0
8936,0
8937,0
8938,0
8939,5
8940,9
8941,0
8942,0
8943,0
8944,7
8945,0
8946,4
8947,0
8948,0
8949,9
8950,0
8951,9
8952,0
8953,0
8954,1
8955,4
8956,0
8957,0
8958,0
8959,4
8960,0
8961,0
8962,2
8963,0
8964,2
8965,2
8966,8
8967,0
8968,1
8969,0
8970,1
8971,2
8972,0
8973,1
8974,3
8975,1
8976,2
8977,4
8978,6
8979,4
8980,3
8981,0
8982,0
8983,0
8984,1
8985,0
8986,1
8987,1
8988,0
8989,1
8990,0
8991,0
8992,0
8993,9
8994,0
8995,1
8996,2
8997,0
8998,0
8999,8
9000,9
9001,3
9002,2
9003,8
9004,9
9005,0
9006,1
9007,0
9008,0
9009,1
9010,9
9011,8
9012,1
9013,0
9014,0
9015,0
9016,0
9017,1
9018,0
9019,1
9020,0
9021,0
9022,0
9023,1
9024,9
9025,7
9026,0
9027,9
9028,3
9029,1
9030,0
9031,3
9032,0
9033,0
9034,8
9035,2
9036,0
9037,0
9038,0
9039,9
9040,0
9041,1
9042,0
9043,8
9044,0
9045,0
9046,9
9047,0
9048,0
9049,0
9050,7
9051,0
9052,0
9053,1
9054,9
9055,6
9056,1
9057,1
9058,2
9059,0
9060,0
9061,3
9062,0
9063,0
9064,9
9065,1
9066,0
9067,0
9068,0
9069,9
9070,9
9071,9
9072,0
9073,0
9074,0
9075,0
9076,3
9077,0
9078,9
9079,6
9080,7
9081,0
9082,3
9083,1
9084,8
9085,1
9086,0
9087,0
9088,8
9089,0
9090,1
9091,6
9092,8
9093,0
9094,1
9095,0
9096,8
9097,0
9098,0
9099,9
9100,1
9101,0
9102,9
9103,0
9104,0
9105,4
9106,0
9107,0
9108,3
9109,4
9110,0
9111,9
9112,3
9113,0
9114,0
9115,2
9116,0
9117,0
9118,1
9119,0
9120,0
9121,9
9122,0
9123,0
9124,1
9125,9
9126,0
9127,1
9128,9
9129,0
9130,8
9131,0
9132,2
9133,0
9134,1
9135,6
9136,0
9137,9
9138,0
9139,0
9140,4
9141,6
9142,3
9143,0
9144,0
9145,0
9146,0
9147,0
9148,2
9149,9
9150,6
9151,0
9152,0
9153,1
9154,0
9155,0
9156,3
9157,3
9158,0
9159,0
9160,0
9161,6
9162,0
9163,2
9164,0
9165,9
9166,0
9167,5
9168,0
9169,1
9170,0
9171,0
9172,9
9173,9
9174,1
9175,1
9176,0
9177,0
9178,0
9179,0
9180,0
9181,1
9182,0
9183,4
9184,1
9185,0
9186,9
9187,0
9188,1
9189,0
9190,0
9191,8
9192,7
9193,8
9194,0
9195,1
9196,0
9197,9
9198,0
9199,0
9200,0
9201,1
9202,0
9203,0
9204,0
9205,0
9206,8
9207,0
9208,1
9209,0
9210,8
9211,1
9212,9
9213,1
9214,0
9215,8
9216,9
9217,0
9218,0
9219,0
9220,4
9221,9
9222,3
9223,0
9224,2
9225,8
9226,0
9227,4
9228,0
9229,1
9230,0
9231,0
9232,0
9233,1
9234,3
9235,0
9236,5
9237,0
9238,1
9239,4
9240,0
9241,0
9242,5
9243,9
9244,3
9245,0
9246,1
9247,0
9248,0
9249,0
9250,9
9251,2
9252,3
9253,0
9254,9
9255,2
9256,0
9257,3
9258,1
9259,0
9260,0
9261,1
9262,1
9263,6
9264,0
9265,4
9266,0
9267,8
9268,2
9269,0
9270,1
9271,0
9272,1
9273,0
9274,0
9275,0
9276,0
9277,0
9278,0
9279,0
9280,9
9281,1
9282,0
9283,2
9284,0
9285,1
9286,0
9287,3
9288,9
9289,2
9290,0
9291,0
9292,1
9293,0
9294,0
9295,2
9296,9
9297,1
9298,1
9299,9
9300,0
9301,2
9302,0
9303,9
9304,0
9305,0
9306,6
9307,0
9308,0
9309,1
9310,0
9311,0
9312,1
9313,4
9314,0
9315,1
9316,1
9317,0
9318,1
9319,1
9320,1
9321,1
9322,0
9323,3
9324,1
9325,1
9326,0
9327,0
9328,1
9329,0
9330,8
9331,1
9332,0
9333,0
9334,1
9335,9
9336,9
9337,0
9338,0
9339,0
9340,9
9341,0
9342,3
9343,0
9344,1
9345,0
9346,0
9347,0
9348,2
9349,0
9350,0
9351,0
9352,0
9353,0
9354,4
9355,0
9356,3
9357,5
9358,8
9359,0
9360,0
9361,0
9362,0
9363,0
9364,0
9365,4
9366,2
9367,9
9368,0
9369,0
9370,0
9371,4
9372,4
9373,1
9374,0
9375,0
9376,0
9377,9
9378,6
9379,1
9380,0
9381,0
9382,0
9383,2
9384,1
9385,0
9386,0
9387,0
9388,9
9389,0
9390,0
9391,0
9392,0
9393,0
9394,2
9395,1
9396,1
9397,0
9398,2
9399,1
9400,2
9401,0
9402,9
9403,2
9404,1
9405,0
9406,0
9407,0
9408,5
9409,0
9410,2
9411,9
9412,4
9413,1
9414,0
9415,1
9416,0
9417,1
9418,0
9419,0
9420,2
9421,1
9422,0
9423,9
9424,0
9425,0
9426,0
9427,4
9428,1
9429,3
9430,0
9431,1
9432,0
9433,4
9434,1
9435,5
9436,0
9437,1
9438,2
9439,0
9440,7
9441,8
9442,6
9443,0
9444,1
9445,2
9446,0
9447,4
9448,0
9449,0
9450,2
9451,1
9452,1
9453,9
9454,1
9455,1
9456,0
9457,0
9458,2
9459,7
9460,1
9461,0
9462,0
9463,1
9464,4
9465,4
9466,4
9467,1
9468,1
9469,7
9470,0
9471,0
9472,4
9473,1
9474,0
9475,0
9476,1
9477,4
9478,0
9479,9
9480,0
9481,8
9482,1
9483,1
9484,0
9485,9
9486,0
9487,0
9488,1
9489,2
9490,8
9491,1
9492,1
9493,9
9494,1
9495,8
9496,8
9497,0
9498,0
9499,1
9500,0
9501,0
9502,0
9503,1
9504,0
9505,0
9506,0
9507,9
9508,1
9509,0
9510,5
9511,2
9512,1
9513,1
9514,4
9515,3
9516,1
9517,0
9518,0
9519,0
9520,1
9521,0
9522,4
9523,0
9524,1
9525,0
9526,9
9527,0
9528,0
9529,1
9530,0
9531,0
9532,4
9533,9
9534,7
9535,0
9536,0
9537,2
9538,2
9539,1
9540,1
9541,0
9542,1
9543,0
9544,0
9545,0
9546,0
9547,3
9548,4
9549,0
9550,1
9551,0
9552,1
9553,1
9554,9
9555,1
9556,9
9557,9
9558,0
9559,0
9560,3
9561,0
9562,0
9563,1
9564,0
9565,4
9566,0
9567,6
9568,2
9569,0
9570,0
9571,6
9572,3
9573,0
9574,6
9575,0
9576,1
9577,1
9578,0
9579,9
9580,3
9581,0
9582,0
9583,0
9584,0
9585,0
9586,0
9587,0
9588,3
9589,2
9590,1
9591,0
9592,9
9593,0
9594,0
9595,8
9596,0
9597,9
9598,0
9599,0
9600,8
9601,0
9602,9
9603,1
9604,1
9605,1
9606,1
9607,6
9608,0
9609,0
9610,2
9611,0
9612,1
9613,2
9614,0
9615,0
9616,0
9617,0
9618,1
9619,1
9620,4
9621,0
9622,9
9623,4
9624,3
9625,0
9626,0
9627,0
9628,0
9629,2
9630,9
9631,0
9632,3
9633,3
9634,0
9635,0
9636,3
9637,0
9638,6
9639,0
9640,9
9641,0
9642,0
9643,1
9644,0
9645,3
9646,0
9647,1
9648,0
9649,4
9650,1
9651,9
9652,9
9653,0
9654,1
9655,9
9656,1
9657,0
9658,8
9659,1
9660,0
9661,0
9662,0
9663,0
9664,9
9665,0
9666,1
9667,1
9668,2
9669,0
9670,8
9671,0
9672,0
9673,0
9674,0
9675,1
9676,7
9677,0
9678,0
9679,0
9680,3
9681,0
9682,0
9683,0
9684,0
9685,4
9686,1
9687,9
9688,1
9689,0
9690,2
9691,1
9692,0
9693,1
9694,0
9695,0
9696,0
9697,0
9698,0
9699,2
9700,1
9701,0
9702,9
9703,1
9704,8
9705,1
9706,7
9707,2
9708,0
9709,0
9710,2
9711,1
9712,9
9713,0
9714,9
9715,1
9716,3
9717,3
9718,0
9719,9
9720,3
9721,3
9722,0
9723,4
9724,1
9725,8
9726,1
9727,1
9728,1
9729,0
9730,2
9731,0
9732,0
9733,0
9734,4
9735,0
9736,0
9737,7
9738,9
9739,0
9740,0
9741,8
9742,0
9743,2
9744,0
9745,0
9746,0
9747,0
9748,2
9749,3
9750,0
9751,0
9752,0
9753,6
9754,8
9755,0
9756,0
9757,1
9758,2
9759,0
9760,1
9761,0
9762,0
9763,0
9764,1
9765,8
9766,0
9767,0
9768,2
9769,0
9770,0
9771,0
9772,0
9773,0
9774,0
9775,8
9776,0
9777,1
9778,7
9779,3
9780,0
9781,0
9782,8
9783,0
9784,1
9785,0
9786,4
9787,1
9788,0
9789,6
9790,9
9791,1
9792,0
9793,1
9794,1
9795,0
9796,2
9797,0
9798,0
9799,0
9800,4
9801,3
9802,8
9803,0
9804,0
9805,6
9806,9
9807,0
9808,0
9809,6
9810,1
9811,0
9812,2
9813,0
9814,0
9815,9
9816,9
9817,1
9818,3
9819,8
9820,0
9821,8
9822,0
9823,9
9824,0
9825,0
9826,0
9827,0
9828,2
9829,0
9830,1
9831,0
9832,1
9833,0
9834,0
9835,7
9836,0
9837,3
9838,4
9839,0
9840,6
9841,0
9842,6
9843,1
9844,3
9845,1
9846,1
9847,0
9848,0
9849,0
9850,1
9851,1
9852,0
9853,1
9854,2
9855,1
9856,0
9857,1
9858,1
9859,0
9860,0
9861,0
9862,0
9863,0
9864,9
9865,6
9866,0
9867,0
9868,1
9869,0
9870,0
9871,0
9872,0
9873,9
9874,0
9875,1
9876,1
9877,0
9878,9
9879,1
9880,0
9881,0
9882,1
9883,3
9884,0
9885,8
9886,6
9887,0
9888,2
9889,1
9890,0
9891,0
9892,9
9893,0
9894,4
9895,4
9896,0
9897,0
9898,9
9899,0
9900,8
9901,0
9902,3
9903,9
9904,0
9905,9
9906,0
9907,9
9908,1
9909,0
9910,0
9911,0
9912,0
9913,2
9914,0
9915,8
9916,0
9917,1
9918,2
9919,0
9920,2
9921,1
9922,0
9923,0
9924,1
9925,0
9926,0
9927,0
9928,3
9929,0
9930,0
9931,0
9932,0
9933,8
9934,6
9935,9
9936,9
9937,0
9938,2
9939,0
9940,0
9941,4
9942,0
9943,8
9944,6
9945,2
9946,0
9947,0
9948,0
9949,0
9950,8
9951,0
9952,9
9953,0
9954,0
9955,3
9956,8
9957,0
9958,0
9959,8
9960,2
9961,0
9962,0
9963,0
9964,1
9965,0
9966,0
9967,0
9968,0
9969,1
9970,1
9971,0
9972,9
9973,9
9974,0
9975,0
9976,0
9977,0
9978,0
9979,0
9980,9
9981,0
9982,1
9983,0
9984,3
9985,0
9986,0
9987,0
9988,9
9989,4
9990,4
9991,0
9992,0
9993,1
9994,2
9995,1
9996,1
9997,9
9998,2
9999,0
10000,0
10001,0
10002,1
10003,0
10004,1
10005,0
10006,9
10007,8
10008,3
10009,0
10010,0
10011,0
10012,1
10013,0
10014,0
10015,3
10016,9
10017,0
10018,1
10019,0
10020,8
10021,0
10022,0
10023,0
10024,1
10025,1
10026,7
10027,1
10028,4
10029,0
10030,0
10031,0
10032,1
10033,6
10034,0
10035,1
10036,0
10037,1
10038,0
10039,0
10040,0
10041,0
10042,2
10043,1
10044,0
10045,5
10046,0
10047,0
10048,1
10049,2
10050,1
10051,1
10052,2
10053,0
10054,3
10055,0
10056,0
10057,5
10058,2
10059,8
10060,0
10061,9
10062,8
10063,9
10064,0
10065,0
10066,3
10067,4
10068,1
10069,0
10070,0
10071,3
10072,1
10073,0
10074,6
10075,0
10076,1
10077,2
10078,0
10079,9
10080,0
10081,3
10082,4
10083,9
10084,6
10085,0
10086,0
10087,9
10088,3
10089,0
10090,0
10091,8
10092,4
10093,1
10094,1
10095,0
10096,3
10097,8
10098,1
10099,2
10100,3
10101,0
10102,9
10103,0
10104,7
10105,2
10106,0
10107,0
10108,1
10109,0
10110,3
10111,0
10112,2
10113,4
10114,1
10115,1
10116,9
10117,0
10118,1
10119,0
10120,0
10121,0
10122,1
10123,6
10124,0
10125,4
10126,0
10127,2
10128,1
10129,0
10130,9
10131,0
10132,2
10133,1
10134,0
10135,2
10136,9
10137,0
10138,0
10139,0
10140,0
10141,0
10142,0
10143,3
10144,0
10145,3
10146,0
10147,0
10148,0
10149,0
10150,3
10151,1
10152,0
10153,0
10154,9
10155,0
10156,6
10157,9
10158,0
10159,0
10160,0
10161,1
10162,0
10163,0
10164,0
10165,0
10166,0
10167,0
10168,3
10169,4
10170,4
10171,0
10172,2
10173,2
10174,4
10175,0
10176,2
10177,0
10178,0
10179,0
10180,0
10181,0
10182,9
10183,0
10184,9
10185,1
10186,1
10187,0
10188,9
10189,4
10190,0
10191,1
10192,0
10193,0
10194,0
10195,0
10196,9
10197,0
10198,0
10199,0
10200,0
10201,1
10202,0
10203,1
10204,6
10205,1
10206,2
10207,8
10208,8
10209,4
10210,0
10211,9
10212,9
10213,0
10214,1
10215,0
10216,0
10217,0
10218,0
10219,0
10220,1
10221,1
10222,0
10223,0
10224,0
10225,1
10226,0
10227,4
10228,6
10229,9
10230,2
10231,4
10232,1
10233,0
10234,9
10235,0
10236,0
10237,1
10238,1
10239,0
10240,3
10241,0
10242,2
10243,2
10244,1
10245,0
10246,0
10247,0
10248,1
10249,0
10250,3
10251,0
10252,1
10253,1
10254,0
10255,1
10256,1
10257,1
10258,0
10259,2
10260,0
10261,1
10262,0
10263,1
10264,8
10265,0
10266,0
10267,0
10268,0
10269,0
10270,4
10271,0
10272,0
10273,1
10274,1
10275,2
10276,8
10277,0
10278,8
10279,2
10280,0
10281,0
10282,4
10283,1
10284,1
10285,1
10286,1
10287,0
10288,0
10289,2
10290,1
10291,0
10292,2
10293,4
10294,7
10295,0
10296,2
10297,8
10298,0
10299,2
10300,1
10301,9
10302,1
10303,3
10304,3
10305,0
10306,0
10307,1
10308,1
10309,4
10310,2
10311,3
10312,1
10313,0
10314,9
10315,8
10316,0
10317,9
10318,8
10319,6
10320,1
10321,0
10322,1
10323,0
10324,1
10325,0
10326,0
10327,1
10328,0
10329,1
10330,1
10331,1
10332,0
10333,0
10334,0
10335,0
10336,8
10337,1
10338,0
10339,0
10340,0
10341,3
10342,0
10343,1
10344,3
10345,9
10346,4
10347,3
10348,1
10349,9
10350,0
10351,0
10352,2
10353,3
10354,9
10355,8
10356,0
10357,9
10358,4
10359,1
10360,1
10361,0
10362,2
10363,0
10364,0
10365,0
10366,1
10367,0
10368,4
10369,2
10370,1
10371,3
10372,1
10373,0
10374,0
10375,0
10376,0
10377,0
10378,8
10379,0
10380,0
10381,1
10382,0
10383,0
10384,8
10385,2
10386,0
10387,0
10388,0
10389,1
10390,0
10391,0
10392,0
10393,0
10394,9
10395,1
10396,5
10397,9
10398,1
10399,1
10400,0
10401,8
10402,1
10403,9
10404,1
10405,1
10406,1
10407,8
10408,1
10409,0
10410,0
10411,9
10412,0
10413,9
10414,6
10415,0
10416,4
10417,9
10418,2
10419,1
10420,8
10421,0
10422,0
10423,0
10424,0
10425,2
10426,1
10427,0
10428,0
10429,1
10430,0
10431,0
10432,0
10433,0
10434,0
10435,9
10436,0
10437,2
10438,0
10439,1
10440,9
10441,0
10442,0
10443,0
10444,2
10445,9
10446,3
10447,0
10448,1
10449,0
10450,1
10451,1
10452,0
10453,2
10454,1
10455,0
10456,0
10457,0
10458,0
10459,4
10460,1
10461,0
10462,0
10463,0
10464,9
10465,1
10466,0
10467,0
10468,0
10469,4
10470,1
10471,0
10472,9
10473,9
10474,0
10475,0
10476,0
10477,0
10478,0
10479,5
10480,0
10481,0
10482,0
10483,9
10484,2
10485,3
10486,0
10487,0
10488,0
10489,0
10490,0
10491,0
10492,9
10493,1
10494,4
10495,9
10496,0
10497,0
10498,0
10499,1
10500,2
10501,1
10502,0
10503,0
10504,9
10505,0
10506,0
10507,0
10508,0
10509,9
10510,2
10511,0
10512,0
10513,0
10514,0
10515,8
10516,1
10517,0
10518,0
10519,0
10520,0
10521,1
10522,1
10523,0
10524,2
10525,0
10526,0
10527,0
10528,1
10529,0
10530,0
10531,9
10532,0
10533,3
10534,4
10535,0
10536,3
10537,1
10538,0
10539,2
10540,1
10541,0
10542,0
10543,1
10544,0
10545,4
10546,9
10547,3
10548,1
10549,1
10550,0
10551,3
10552,0
10553,8
10554,0
10555,0
10556,2
10557,2
10558,0
10559,8
10560,8
10561,0
10562,0
10563,9
10564,0
10565,4
10566,1
10567,0
10568,0
10569,1
10570,0
10571,0
10572,1
10573,3
10574,0
10575,9
10576,0
10577,0
10578,0
10579,0
10580,0
10581,1
10582,1
10583,1
10584,6
10585,0
10586,9
10587,0
10588,9
10589,6
10590,8
10591,0
10592,8
10593,1
10594,0
10595,0
